id	sentiment	review
1884_3	0	"Fragmentaric movie about a couple of people in Austria during a heatwave. This kind of movie has been done more often, and most of all, better. The stories don't really have anything to do with each other, apart from the pathetic finale: 'people are cruel'. Ugly flesh, unpleasant people and a movie that goes on way too long without really making a point... Ultra-realistic? Hardly... Boring? Indeed. Not even gorgeous Franzisca Weiss can save this one! 3/10"
763_10	1	"This movie changed it all for me...I heard of breakdancing and hiphop, but had never seen it professionally done (hey I was an 11-year old kid from Holland!) When I saw this movie, this all changed. I got actively involved in the hiphop-movement in our city, started breakdancing and writing lyrics.<br /><br />To this day, I still consider this movie to be a personal favorite. Sure, the filming and \cinematographic\"" importance might not be that significant. But who cares if the wide-shot was filmed badly or if you could see a mic hanging above somebody? It's what it does to you personally that counts..."""
4302_8	1	"... but watch Mary McDonnell's performance closely. Her body language. Her fine body movements. Her subtle, but powerfully effective, reactions. This is an accomplished artist at the top of her craft. And the rest of the cast were pretty damned good, too! ;o)<br /><br />This is perhaps the 3rd or 4th viewing for me, and I see more in it each time. What /IS/ this world coming to, anyway? -R."
1041_9	1	"Watch On The Rhine started as a Broadway play by Lillian Hellman who wrote the film and saw it open on Broadway at a time when the Soviet Union was still bound to Nazi Germany by that infamous non-aggression pact signed in August of 1939. So much for the fact that Hellman was merely echoing the Communist party line, the line didn't change until a couple of months later. Lillian was actually months ahead of her time with this work.<br /><br />The play Watch On The Rhine ran from April 1941 to February 1942 for 378 performances and five players came over from Broadway to repeat their roles Frank Wilson as the butler, Eric Roberts as the youngest son, Lucile Watson as the family matriarch and most importantly villain George Coulouris and Paul Lukas.<br /><br />Lukas pulled an award hat trick in 1943 winning an Oscar, a Golden Globe, and the New York Film Critics for Best Actor. Probably if the Tony Awards had been in existence then he would have won that as well. The Oscar is even more remarkable when you consider who he was up against, Humphrey Bogart for Casablanca, Gary Cooper in For Whom The Bell Tolls, Mickey Rooney in The Human Comedy, and Walter Pidgeon for Madame Curie. Every one of his competitors was a bigger box office movie name than he was. Lukas's nomination is usually the kind the Academy gives to round out a field.<br /><br />Jack Warner knew that which is why Mady Christians did not repeat her Broadway part and the role of Lukas's wife was given to Bette Davis. Davis took the part not because this was an especially showy role for her, but because she believed in the picture and just wanted to be associated with it. It's the same reason she did The Man Who Came To Dinner, a much lighter play than this one.<br /><br />Davis is the daughter of a late American Supreme Court Justice who married a German national back in the Weimar days. After many years of being vagabonds on the continent of Europe, Davis Lukas, and their three children come to America which has not yet entered the European War. They're made welcome by Lucile Watson who is thrilled naturally at finally meeting her grandchildren.<br /><br />The fly in this ointment are some other house guests, a friend of Davis's from bygone days Geraldine Fitzgerald and her husband who is also from Europe, a Rumanian diplomat and aristocrat George Coulouris. Coulouris is a wastrel and a spendthrift and he smells an opportunity for double dealing when he suspects Lukas's anti-fascist background. <br /><br />His suspicions are quite correct, it's the reason that the family has been the vagabonds they've become. Lukas fought in Spain on the Republican side and was wounded there. His health has not been the same since. His family loyally supports him in whatever decision he makes. Those decisions affect all the other members of the cast.<br /><br />Adding quite a bit more to the Broadway play including some lovely fascist creatures was Dashiell Hammett who was Lillian Hellman's significant other. Coulouris playing cards at the German embassy was a Hammett creation with such loathsome types as Henry Daniell, Kurt Katch, Clyde Fillmore, Erwin Kalser and Rudolph Anders.<br /><br />Coulouris is truly one of the most despicable characters ever brought to screen as the no account Runmanian count. He was a metaphor for his own country who embraced the Nazis with gusto and then equally repudiated them without losing a step after Stalingrad.<br /><br />Lucile Watson was up for Best Supporting Actress in 1943, but lost to Katina Paxinou in For Whom The Bell Tolls. Dashiell Hammett was nominated for best adapted screenplay and the film itself lost for Best Picture to that other anti-fascist classic, Casablanca. <br /><br />Though it's an item firmly planted in those specific times, Watch On The Rhine still packs a stern anti-fascist message that bears repeating infinitely."
6974_10	1	I recently watched Caprica again and thought I might as well come and write up a review! I first saw this right after I saw the series finale of Battlestar Galactica ( Being a big drooling fan boy of the show left me clinging onto anything I could of the shows universe )so I didn't know what to expect...but I did come out with a smile though I must admit...<br /><br />The story starts off dramatically on planet of caprica and we are introduced with a variety of interesting characters...I won't give too much away but there is a dramatic event that dictates the course of the story but I suggest you watch this.<br /><br />Must say...Esai Morales is one hell of an actor he pulled off a young Joseph Adama...(father of the Admiral in Battlestar Galactica)I found his acting spot on and I could believe that he is the father of William Adama from BSG...<br /><br />Also Eric Stoltz fits his role precisely...! Special note it was good to see Polly Walker outside of Rome! Don't sit down and watch Caprica with the expectation of it being like Battlestar Galactica because the story line is pretty straight forward and anyone can watch it..without having to have see BSG!.<br /><br />This show is a well written drama for those who like there drama with a bit of a sci-fi kick!
4523_10	1	"When I heard that Adrian Pasdar was in drag in this movie, my expectations that I would watch the entire movie were low. The only reasons I gave it a chance were the magnificent Julie Walters and the recommendation of a friend.<br /><br />What i thought would be a broad \Mrs. Doubtfire\"" type of farce turned out to be a gentle and insightful comedy. Pasdar is entirely credible and empathetic as the ambitious business man who needs to release the female part of his being by cross-dressing on occasions. He transmits these needs to the audience in a thoroughly believable fashion. Julie Walters is magnificent, is as her habit, as the landlady who teaches him unconditional love."""
9172_10	1	"I studied Charlotte Bronte's novel in high school, and it left me with a stunning impression. Here was a beautiful novel about a young woman's struggle to find love and acceptance in the dark times of Victorian England. This young woman was Jane Eyre, a poor and plain character with a strong mind and will of her own. Her story, which Bronte told through Jane's own eyes, was both sad and inspiring. <br /><br />As part of our study, we watched the 1983 adaptation of the story, and it blew me away. The mini-series not only made the effort to stay true to Bronte's original text and the essence of the story, but the actors who portrayed the characters were just great. Both Zelah Clarke (Jane Eyre) and Timothy Dalton (Jane's lover, by the name of Rochester) captured brilliantly the essence of their characters. I cannot imagine anyone else in their roles. (The other performances of Rochester in other versions such as the 2006 version lack the passion, energy, and tenderness needed to portray Rochester accurately. I say that Timothy Dalton comes out on top because he possesses all these characteristics in his portrayal of Rochester. Zelah Clarke not only looks like Jane Eyre, but she captures Jane's quiet, but firm and passionate nature brilliantly. She holds in her emotions, like the Jane of the book, at the appropriate moments in the story but allows her fire to come out in Jane's passionate scenes. The chemistry that Clarke and Dalton portray in their scenes together is also credible and true to Jane and Rochester's devoted relationship.) As well, the supporting actors also fit their roles perfectly, and the sets fit the Gothic nature of the story. <br /><br />I strongly recommend this version of the classic Bronte tale. If you have not read the book before, then you can watch this production as a faithful introduction to this beautiful story."
10672_1	0	"It had all the clichés of movies of this type and no substance. The plot went nowhere and at the end of the movie I felt like a sucker for watching it. The production was good; however, the script and acting were B-movie quality. The casting was poor because there were good actors mixed in with crumby actors. The good actors didn't hold their own nor did they lift up the others. <br /><br />This movie is not worthy of more words, but I will say more to meet the minimum requirement of ten lines. James Wood and Cuba Gooding, Jr. play caricatures of themselves in other movies. <br /><br />If you are looking for mindless entertainment, I still wouldn't recommend this movie."
11234_10	1	"This is a brilliant and well made contribution by a group of fans, and considering it's made in a back bedroom on a painted green screen it's story lines are complex and twisting, and it's characters show realistic depth and dimension. The CGI created by the crew is breathtaking. While it's first season might be a little shaky, it's final few are well thought out and well shot. Some fans might have thought that the Star Trek Franchise had come to an end with the early cancellation of Enterprise, but these fans don't take no for an answer. I recommend this to fans and newcomers alike, 10/10 hidden frontier crew.<br /><br />Make it so..."
2739_2	0	"I have no clue as to what this was shot on but you can definitely tell that they had no budget. Bad acting, horrible cinematography, and lame plot and some decent special effects do not make a good movie. The WWF style cinemtography will make you cry...where's the tripod?! The filmakers aimed high, but sorely missed their mark."
10186_8	1	"Okay, I know this does'nt project India in a good light. But the overall theme of the movie is not India, it's Shakti. The power of a warlord, and the power of a mother. The relationship between Nandini and her husband and son swallow you up in their warmth. Then things go terribly wrong. The interaction between Nandini and her father in law - the power of their dysfunctional relationship - and the lives changed by it are the strengths of this movie. Shah Rukh Khan's performance seems to be a mere cameo compared to the believable desperation of Karisma Kapoor. It is easy to get caught up in the love, violence and redemption of lives in this film, and find yourself heaving a sigh of relief and sadness at the climax. The musical interludes are strengths, believable and well done."
4163_3	0	"I see where a few people involved in this debacle wrote reviews to share their side of the story, and I thought what they wrote was helpful in understanding it. The fact that they basically came up with excuses -- rewrites, budget constraints, production formats etc -- simply underlines how bad this movie is. And my criticisms in panning it are not personally directed but simply a warning that this one doesn't make the cut.<br /><br />It's watchable, but barely so. There are plot holes in every corner, the dialogue borders on the ridiculous, and the ending is telegraphed a mile away. The modestly interesting feature of a hologram interacting with a recon team get drowned in silly dialogue like who makes a meal in the midst of what is supposed to be a tense and deadly encounter with an unknown enemy. Would ya wrassle us up some Hamburger Helper Sally, between us getting killed by these automated carpet sweepers? Apparently this elite team equipped with the latest gizmos and red plastic tubed wonder armor has no access to MREs. Once they get into the last rooms they treat the place more like a four star motel than a deadly encounter zone.<br /><br />The rationale for the encounter with the fearsome Rook is that it can't be killed single handedly. Yet only one scene ago, the hero making that case abandoned King to do exactly that. Huh? Vivian Woo was attractive and hands down the best acted character in the movie. But that's not saying much."
4111_2	0	"Think of a no-budget version of China Syndrome being directed by a film student who idolizes John Woo and you'll get 'Power Play.' The idea was good, but the execution, acting, and dialog absolutely killed it, not to mention ridiculous amounts of violence and disaster sequences that was used to compensate for lack of substance and development of the more interesting parts of the movie.<br /><br />This is the story of a reporter investigating the disappearance of three members of a guerrilla activist group who mysteriously went missing after they broke into the offices of a power plant that is suspected to be causing a frenzy of earthquake. The rather cavalier reporter, going up against what should've been a more ruthless bunch of company execs, is chased around town (along with anyone he speaks to) in order to \clean\"" whatever conclusive evidence might remain of the plant's faults.<br /><br />Unfortunately, there is no real sense of emergency because the characters interact with much hesitancy, coupled with idiotic dialog and a lot of horrible acting. Not to mention, the viewer, who may only be attracted to the movie for it's action genre appeal, is forced to endure a mounting body count and ridiculous amounts of violent shoot em-ups plus earthquake disaster scenes. All of the focus was put in the wrong place to apologetically compensate for the lack of direction and more interesting sequence of events that should've propelled the story. It might've been much better had the filmmakers focused more on a thriller, and paid greater attention to developing the corruption aspects of this story. Creepy villains, a naive reporter, and those who attempt to alert the reporter of the wrong-doing afoot. It is formulaic, but at least it would've been entertaining."""
8357_3	0	"Man oh man! What a piece of crummy film-making! But this is a guilty pleasure from my childhood even though I hate to admit it. They showed this movie on my basic cable system all the time. Where I grew up in San Jose, California (right on the border of Cupertino) we had this thing called The G Channel on our cable system. And they basically showed the same one movie over and over and over again. Wanda Nevada was one of those movies. I fell in lust and love with the young Brooke Shields and loved her dopey adventures in the Grand Canyon in the 1940s. The script makes almost no sense, the direction is poor, the few highlights are that Henry Fonda makes an appearance, a lot of dialog that's so bad it's good and a nice Carole King song played over the end credits. Maybe you have to be stoned to truly enjoy this flick. And hey, everybody knows there ain't no gold in the Grand Canyon!"
9607_4	0	"Don't listen to the misleading title \Werewolf Woman\"". The Europeans are well known for putting an emphasis on sex and nudity over actual scares in their horror films, but this one here is just a bit too much. \""Werewolf Woman\"" seems to have a sleazy sex scene copped off with the title character going crazy and brutally killing her partner. Fun the first few times, but a hundred minutes of this becomes very monotonous quickly. Shes not even a werewolf, but a schizo chick whose ancestor was hanged for lycanthropy. The film can't even decide its tone, with the first ten minutes (a flashback) being legitimate supernatural horror (I thought I was in for a trash classic after these) to a rather poor character study of the female being repeatedly abused and tortured to a revenge thriller. At the end, the director insists this is based on a true story. Yeah, all right.<br /><br />To be fair, there are a few entertaining aspects of the production. The title werewolf woman is a looker and there are a few nice gore effects and nude scenes. However, these become rather monotonous quickly. Also, the dubbed dialog is pretty hilarious in a camp fashion, especially the worlds most swinging doctor (he drinks on the job). Unfortunately, the film becomes pretty irritating fast. There's no actual plot or anything else really. Its a shame, because reading a description I felt the film had some real potential. \""Werewolf Woman\"" is far overlong, slow moving, and a bit too pointless, even by the standards of the exploitation genre. (4/10)"""
4574_1	0	"I went into this film expecting it to be similar to The Matrix or Pi. Boy, was I wrong. Yes, there is a poorly written, poorly acted plot in the movie (with CG animated cells and peptides to boot). However, the real focus of the film are the \expert\"" talking heads spewing out new age feel-good hogwash in between plot segments.<br /><br />Sure, it stars off innocently enough. There is a little bit of real quantum physics in the beginning. It states, for example, that electrons exist as both particle and wave, and that an atom is mostly empty space. However, the movie takes a giant (and unscientific) leap, saying that sub-atomic quantum effects happen on large scales as well. The talking heads take it even further. According to them, the following are true:<br /><br />-When Columbus arrived in the Caribbean, the natives were unable to see his ships because their minds were incapable of perceiving something so different. -Meditation can reduce the murder rate. -With positive thought, you can walk on water. -Your thoughts can change the formations of ice crystals in bottles of water.<br /><br />And hey, that's only in the first 40 minutes!<br /><br />Watching the movie was torture. This film felt like a movie they would show you to get you to join a cult. After doing my homework, I realized that it basically is just that.<br /><br />On the other hand, this could be seen as a campy comedy (albeit one that's not funny).<br /><br />Save your time and money: don't see this movie."""
9526_2	0	"Way back when I was renting videos for free I picked this one up. OOPS The things I wanted to mention outside the summary already given were these. 1: Someone who had a lot to do with making this movie had a strange and sick fascination for food, it was gross and unecessary. 2: There is some kind of a soundtrack in the background of the film that seems to be there the entire time and by the way I felt for days after viewing this trash I figure they had something subliminal going on in the track. Either that or it was just traumatisingly bad or both. Many times throughout the movie you can tell the writer and director did not have much experience or talent. And don't even ask about the acting."
4900_8	1	"This is a quirky movie that the Brits do so well. Low budget, cameo type roles, well executed. The story is a little weak, a recently widowed Judi Dench decides to round up the \blonde bombshells' a all (well almost all) girl band who performed during the war in London. The obligatory son/daughter who thinks she's gone potty. I did like the way the movie lets young people see that they don't have a monopoly on feelings, love and even lust! That the \""old wrinklies\"" can have a good laugh too. Judi Dench was superb as always, a pity we didn't get to see more of the other \""blonde bombeshells, the end was a little rushed I thought. I kept thinking as I watched that David Jason would have made an even better Patrick than Ian Holm, although he was quite adequate as the \""transvestite\"" drummer. All in all a cheery movie well worth a night in with the girls :)"""
5641_7	1	"Yes, the plot is predictable; yes, there are a few plot holes; yes, it has a made-for-TV quality; and yes, Britney Spears \wrote\"" the book with obvious self-promotion.<br /><br />But forget all of that... this movie is fun.<br /><br />Fun in an After School Special sort-of-way, but fun nevertheless.<br /><br />Virginia Madsen as the mother does a great job... so good that I'm going to start watching for her movies. She reminded me of Diane Lane for all the good reasons.<br /><br />The rest of the cast does a fine job, too. If I was a casting agent, I'd be scouting some of these young actors.<br /><br />The production values are above usual TV standards and the music was really great... better than several big-budget movies I've seen.<br /><br />If you're in the mood for German noir this movie isn't for you. If you want a safe, fun and underrated movie, this is a good one. It's one you could show to your 10 year old daughter but enjoy it yourself too."""
261_8	1	"I went to see this movie expecting a nice relaxing time in the theater with my younger sister. Instead, I had to really control myself in order to convince her that I was not scared. In many ways still a children´s story, but with a screenplay that has a lot of potential. Could have been one of the scariest movies if planned for another audience."
5784_8	1	"I've noticed that a lot of people who post on the \Kerching!\"" board seem to hate this show, which I actually find very surprising. I think it's one of the best British kids' shows there is. It's a shame it's ending because it's very funny (if a bit cheesy sometimes) and has great characters. The main character is a little like Del Boy, although quite a lot smarter. With his 2 best friends he tried to make a million pounds for his mum by starting an online business and adopting a pseudonym of \""Rudeboy\"". His friends are Seymour (who likes to cook) and Danny (who is simple minded and the comic relief character). Throughout the show, some characters have left and new ones have come in, but it's always been entertaining and improving."""
1742_7	1	"Perhaps, one of the most important and enjoyable Greek films i've seen in the last ten years..Excellent performances(especially yiannis zouganelis is great), well-written script and effective direction from a very special, for the Greek very average standards, auteur. A film, obviously influenced by Sam Peckinpah's Straw Dogs, that could be a masterpiece if it avoided some evident and exaggerative situations and symbolizations in the end. Nevertheless, this is a movie which deserves our attention and belongs to that rare category of Greek movies which should be watched outside Greece. It's a shame that in Greece didn't work commercially, in addition with other fake and cursory big productions like Politiki Kouzina.."
375_2	0	"Two years ago, on Berlin Film Festival we watched the Amos Kollek movie \Sue\"" in the Panorama program, with a wonderful Anna Thomson in the leading part. It's a film about loneliness and sex, and how the one thing is compensated by the other. In the same section on the Festival now we have to complain the superfluous antithesis of Sue, \""Extension du domaine de la lutte\"", which now tries to convince us that loneliness and having NO sex is one and the same problem. But unfortunately we can't sympathize with \""our hero\"" (how he is called by the story-teller), because he is unnecessarily and incomprehensibly tired of company and himself. Own fault, I'm sorry. I can't understand him. Not enough, the writer/director/actor want us admitting to him, that it's not his destroyed self-consciousness or the passivity of his personality, what brought him so far, but the rotten society and its image of sexuality. Yes, there are some deeper insights about gender relations, but we won't follow him so far... And the point is, that there is rather any sign of reflection about his own portion to the fate, having no sex. Who didn't notice yet, it's a quite depressing film...<br /><br />In the beginning, there had been some starts to be more accurate in sketching the situation. At the bed store the \""hero\"" speaks about the hindrances buying a new bed. Perhaps it's too broad getting up the stairs, you have to stay at home half a day... THIS is a satire about a character, who doesn't know taking the life and heart in hands, DOING something... The movie doesn`t follow this path, but handles his characters with helplessness. Nobody believes, that \""our hero\"" is able to instigate Tisserand for a murder. Too dull, too kind, too - passive (not to mention Tisserand's complex; he has an inhibition, but he couldn't be, of course, a murderer of women!). To finish: There are women and the world, it's not a device of a modern sexualized society. Help you as you can, but don't follow the messages and the \""wisdom\"" of this movie, which announces bankruptcy to human relationships, without seizing the real conflicts within."""
9945_8	1	"First things first! This isn't an action movie although there is a lot of action in it! I think you can compare it to American sports movies! Where a team of very bad players succeed in the unthinkable,winning a game or tournament beyond expectation! In this case it isn't about football or baseball,but Taekwondo! In the beginning these street thugs seem to be good for nothing! But soon we will find out that they don't want to be thugs and actually achieve something in life! It is nice to see them struggle and training! I was surprised how funny this movie was! From start till the end you will laugh your pants off! The young korean actors are very convincing! Go see this wonderful feel good movie!"
3888_3	0	"I have begun to melt so I will make this review as short and sweet as possible.<br /><br />There's this astronaut, and he goes up in a spacecraft with two other guys, ya know? Except something happens that exposes him to radiation, and then when they come back...well, never mind what happened to the other guys, but our astronaut has begun to melt! No, not just burn up, but MELT! Like an ice cream cone in July! Well OK maybe not that fast, but ya know what I mean.<br /><br />Anyway, he gets all red & gooey, and the fact that he's melting makes him really mad. I guess he also checked out the \melting man\"" handbook because suddenly he knows that in order to keep from totally melting away, he has to eat human flesh, so he starts ripping people apart.<br /><br />There are other characters, but in a movie where a man melts and melts and melts (and melts), do you really need any others? What's important is WHO will he munch next, and WHAT will be left of them? HOW long will it take for him to just melt away to nothing? WHY was this movie made in the first place? WHERE did they get the money? WHEN will you fall asleep while watching it?<br /><br />I've very nearly melted, but I still have enough time left to tell you that this movie is dreadfully boring, even though the idea is really cool and kind of gross. The makeup is neat but everything else is...SPLAT"""
4948_2	0	"I've always been enthusiastic about period dramas, an art form in which the BBC has excelled in the past. This presentation of \Byron\"" was unbelievable. Unbelievably bad! The script was dreadful, the acting uninspired, and all the characters woefully insipid. Apparently Byron was \""mad bad and dangerous to know\"", and set the ladies hearts all-a-flutter. Not in this production. Here he appeared as a tawdry jumped-up little squirt instead of a fiery hero of womenfolk and the Greek struggle for independence. It is said that Byron walked with a limp. This portrayal of the man was just limp all over.<br /><br />I watched the whole two and a half hours waiting for something to spark into life. Not a splutter, not even a glimmer. It was utter tedium, if not downright boredom, from start to finish.<br /><br />Having the opinion that no-one will ever better the Bard of Avon, I also believe that Byron's poetry is over-revered and to my mind should be flung on the back burner, and this dramatisation of his life should be accorded the same treatment.<br /><br />I think the BBC lost its nous with this one"""
12073_9	1	"A lovely little B picture with all the usual Joe Lewis touches.... people ripping up pillows and auras of lurking fear. Also, alas, an ending that comes out of nowhere, because, apparently, the auteur has lost interest in the movie, or perhaps because as a B picture it has to fit into a slot."
584_3	0	"This film, like the first one (\The Man From Snowy River\"") has the same good and bad features, perhaps even more so than the original. Unfortunately, the bad outweighs the good. <br /><br />The GOOD - Magnificent scenery, better than the first film. I love those high country shots in Australia. Tom Burlinson is still a likable guy, as \""Jim Craig.\"" Bruce Rowland did a nice job with the music, too.<br /><br />The BAD - Once again we get an extremely obnoxious feminist heroine \""Jessica\"" (Sigrid Thornton) who is a world-class pouter with an extremely annoying face and manner about her. In this film, we also get a big downgrade in who pays the father. Previously it was Kirk Douglas, now replaced by the always -profane Brian Dennehy. Speaking of that, it is a disgrace that a Walt Disney film would includes usages of the Lord's name in vain. That was one reason was almost totally down the tubes in the 1980s. This film, like the first one"""
3991_7	1	"\If I sit down I will never stand up again\"", that's what the mother (the one of the title) says to his son when he tells her to get some rest (she's just widowed). He means that resting is what a woman of his age and in her situation has to do: to rest in peace, to neglect herself. But she's not in the mood for \""resting\"", not yet. She also has a daughter who reproaches her for each and every disasters in her life... Suddenly, the revelation comes: sex and passion in the figure of a muscular carpenter 30 years younger than her (Daniel Craig, the brand new James Bond) when she \""thought nobody would ever touch her again\"". It is a story that makes you reflect on many things, specially on what's a 60 something woman is supposed to do with her life when his husband dies. It doesn't look that we've advanced that such in those aspects. I mean, nobody's surprised when Sean Connery has a love affair in a movie with Catherine Zeta Jones... but what would you think if it was otherwise? An old woman, a young guy... nah, you ain't ready for that, are you?<br /><br />The movie has intimist tones all along its length, except for 2 or 3 sequences in which that tones breaks and out comes some explicit and foul-mouthed dialogs. Those vulgar touches and the way the son and the daughter find out their mother's love affair (pretty absurd -you'll know what I mean when you watch it-) are the only discordant elements in \""The Mother\"". <br /><br />*My rate: 7/10"""
6227_7	1	"Definitely one of the lesser of the Astaire/Rogers musicals. It's just very poorly plotted and paced. It only runs a few minutes longer than Swing Time, for example, but it feels a heck of a lot longer. This is partly due to the secondary romance between Randolph Scott and Harriet Hilliard. Scott is rarely ever interesting. I like Hilliard. She's sweet, and I love at least one of her songs, \But Where Are You?\"" (\""Get Thee Behind Me Satan\"", her other number, is a weak leftover from Top Hat, thankfully cut from that masterpiece). Follow the Fleet would actually be a bad film if not for at least three brilliant dance sequences between Astaire and Rogers. The dancing contest vies for the top spot of any of their numbers. The dance is just fantastic. \""I'm Putting All My Eggs in One Basket\"" presents the two rehearsing a dance that they don't quite have perfected yet. Its imperfections make it all the more perfect. And \""Let's Face the Music and Dance\"" is easily one of Irving Berlin's best songs. So the film is well worth watching for its great moments."""
8715_10	1	"This movie is by far the cutest I have seen in a long time! Wonderful animation and adorable characters (even the bad guys were cute!) made this one a total winner in my book, and also in the books of those I saw it with. I still want to see it again, but haven't had time. Better than Toy Story, which was good too, but not THIS good ."
210_4	0	"Maybe you shouldn't compare, but Wild Style and Style Wars are original Hip Hop. Beat Street does have a lot of the original artists of early Hip Hop, but they've been obviously made clear that this could be their big break, of course for some it was and that's nice. But if you view this as original Hip Hop Culture you're wrong. It's overproduced and has a Hollywood sauce. Rather look for the first two movies i mentioned. They have convey the grittiness that comes with life in the ghetto. Yes, the rating for this movie is low, but the reviews are mostly positive or even raving. This is probably because although the story, the acting, the dialogues and the direction all are dreadful, the music and dancing is what the people love about it. Me, i do love the dancing but at the time thought that electro was the death of Hip Hop (i was so glad when round '86 a new generation of now classic Hip Hop artists appeared, like Krs One, Public Enemy, Ultramagnetic Mc's, Jungle Brothers, Bizmarkie to name a few), and i still don't like most of the beats in this movie and that is why it doesn't work for me. I mean, Wild Style has not much of a story but the music there is great and authentic. Of course tastes differ and that's alright. But as far as i'm concerned, this movie is trash except for the break dancing and some of the music and so i can't rate it higher than a 4 out of ten."
8199_10	1	"After what was considered to be the official Dirty Harry trilogy with The Enforcer(1976) to be the final chapter in the series. Dirty Harry is back, older, more dirtier and grittier than ever since the original 1971 classic.<br /><br />Dirty Harry in the past has killed a psychopath killer, vigilante cops, and Vietnam veteran terrorists. But now he's after a new killer, a killer who wants payback, by gunning down her attackers.<br /><br />Sudden Impact brings a new meaning and more darker tone to Dirty Harry. Callahan is on a new murder case that is circling back to a woman(played by Sondra Locke), who was brutally raped, along with her sister, who is left traumitized. Ten years after, she's out for revenge by gunning down her attackers. At the same though Callahan is on a heat of trouble by his superiors after he provokes a mob boss to a heart attack, of which the mob are hunting him as well. So in order to let the heat die down within the city, Harry is on order to take a vacation on a seaside town, but at the same time the raped victim is in town as well, while hunting her attackers one by one. Harry is on the investigation and finds the killings very similar, as he homes in on the killer's trails.<br /><br />Sudden Impact in my opinion, has to be one of my top 10 revenge films, as well as being the second best Dirty Harry movie yet, far better than both The Enforcer and The Dead Pool combined. Sudden Impact has what the original Dirty Harry had, a dark tone with entertaining value.<br /><br />So do you feel lucky, punk?"
2899_1	0	"seriously what the hell was this movie about,,simply stupid,,i'd give it 0 but,,,1\awful\"" is the lowest you can go,,seriously this movie is not worth watching,,waste of time, i don't know what the hell is wrong with you guys voting this movie 7 out of 10,,i seriously can make a better movie than this , hire some other unemployed people,,'n i promise i'll make a movie better than this,,this movie was so bad,,that i'll never watch a movie starring Steve Carrel again,bottom line don't waste your time to download it off the net or rent it,,i'd nominate this movie for the worst movie of the century i mean the worst is Something Gotta give but after that this is the second"""
803_10	1	As Most Off You Might off Seen Star Wars: Return Off The Jedi You May Knows Its A Good Movie But As You Might Have Seen On Video They M|might have a party At The end And They Just Probably End The Movie with the party with no a spirits or anything But on the original one (Live TV) When they are Partying But before i say more when Ben obi-wan dies in the Imperial Ship Or Death Star They Saw him Disappear And Yoda Dies From Either Old Age Or Internal Illness But because Luke killed Darth Vader (Real Name: Anakin Skywalker) When They All Are Partying At The end when Luke Or Someone Stops the Spirits Off Ben And Yoda Stands Starring At Him And Smiling While Another Spirit Appears Is its Darth Vader but not as A Sith As The Old Usual Selve off Him And Started Smiling with Ben And Yoda I reckon That made the movie ending a little bit interesting But the Producers or anyone should off made a spirit off Padme And Mace Windu And Other Jedis that got killed with Younglings Under There Arms in the back ground
10911_1	0	"I hated this movie so much I remember it vividly. It is not even funny. Any movie that relies on unfunny sex jokes and racism humor does not deserve the money it costs to make it. In the first half hour, Rob Schneider drinks a carton of rancid milk. All I could think was \he deserves it, for making such a bad movie\"". Don't waste your time or money on this one."""
9821_8	1	"I saw this film on True Movies (which automatically made me sceptical) but actually - it was good. Why? Not because of the amazing plot twists or breathtaking dialogue (of which there is little) but because actually, despite what people say I thought the film was accurate in it's depiction of teenagers dealing with pregnancy.<br /><br />It's NOT Dawson's Creek, they're not graceful, cool witty characters who breeze through sexuality with effortless knowledge. They're kids and they act like kids would. <br /><br />They're blunt, awkward and annoyingly confused about everything. Yes, this could be by accident and they could just be bad actors but I don't think so. Dermot Mulroney gives (when not trying to be cool) a very believable performance and I loved him for it. Patricia Arquette IS whiny and annoying, but she was pregnant and a teenagers? The combination of the two isn't exactly lavender on your pillow. The plot was VERY predictable and but so what? I believed them, his stress and inability to cope - her brave, yet slightly misguided attempts to bring them closer together. I think the characters, acted by anyone else, WOULD indeed have been annoying and unbelievable but they weren't. It reflects the surreality of the situation they're in, that he's sitting in class and she walks on campus with the baby. I felt angry at her for that, I felt angry at him for being such a child and for blaming her. I felt it all.<br /><br />In the end, I loved it and would recommend it.<br /><br />Watch out for the scene where Dermot Mulroney runs from the disastrous counselling session - career performance."
6398_8	1	"\Inspirational\"" tales about \""triumph of the human spirit\"" are usually big turn-offs for me. The most surprising thing about MEN OF HONOR is how much I enjoyed it in spite of myself. The movie is as predictable and cliched as it gets, but it works. Much credit goes to the exhilarating performances by both leads. It's a perfect role for Cuba Gooding, Jr., who's wonderfully restrained here. We have come to expect a lot from De Niro, and he doesn't disappoint. He creates a darkly funny portrait. Director George Tillman, Jr. set out to make an old-style flick and comes up with a winner."""
2886_1	0	"Horrible, Horrible, Horrible do not waste your money to rent this movie. Its like a low budget made for TV Canadian movie. Absolutely the worst movie I have ever seen and there have been many others out there. This movie is not worth the time it takes to put it in the DVD player or VCR. :~( . Is it possible to write ten lines? The acting was horrific. It had absolutely no flow. I saw the made for TV movie on the BTK killer and it was much better(in comparison to this one). I am not sure what they were going for in producing this film but if it was to educate us or tell a story about the BTK killer they missed by a mile. It appeared to be more of a infomercial for animal rights."
